id;institución;nombre;categoria;descripcion;enlace
2393;Ministerio de Energía y Minas -MEM-;Cancelación de licencia;Territorio, Vivienda e Infraestructura;Se otorga cancelación de licencia para cualquier actividad dentro de la cadena de comercialización de hidrocarburos por renuncia expresa por parte del titular de la licencia.;https://mem.gob.gt/wp-content/uploads/2021/10/S-01_28092021-Editable.pdf
2395;Ministerio de Energía y Minas -MEM-;Calificación y aplicación de incentivos fiscales para proyectos que utilizan recursos energéticos renovables -eólica-;Territorio, Vivienda e Infraestructura;Es el procedimiento que se realiza para obtener la calificación de proyectos de energía renovable, y proporciona la facultad de solicitar incentivos fiscales ante la Superintendencia de Administración Tributaria -SAT-.;https://mem.gob.gt/energias-renovables/
2396;Ministerio de Energía y Minas -MEM-;Calificación y aplicación de incentivos fiscales para proyectos que utilizan recursos energéticos renovables -biomasa-;Territorio, Vivienda e Infraestructura;Es el procedimiento que se realiza para obtener la calificación de proyectos de energía renovable, y proporciona la facultad de solicitar incentivos fiscales ante la Superintendencia de Administración Tributaria -SAT-.;https://mem.gob.gt/energias-renovables/
2397;Ministerio de Energía y Minas -MEM-;Autorización para impartir cursos de radiaciones no ionizantes;Territorio, Vivienda e Infraestructura;La Dirección General de Energía -DGE- autoriza la organización de cursos para personal ocupacionalmente expuestos a radiaciones no iomizantes.;https://mem.gob.gt/proteccion-radiologica-dpsr/
2398;Ministerio de Energía y Minas -MEM-;Autorización de personas para operar equipos de radiaciones no ionizantes;Territorio, Vivienda e Infraestructura;La Dirección General de Energía -DGE- autoriza al personal ocupacionalmente expuesto para operar equipos de radiaciones no ionizantes.;https://mem.gob.gt/proteccion-radiologica-dpsr/
2399;Ministerio de Energía y Minas -MEM-;Autorización de entidades que realizan mediciones de radiaciones no ionizantes;Territorio, Vivienda e Infraestructura;La Dirección General de Energía -DGE- autoriza a entidades para que realicen mediciones de radiaciones no ionizantes.;https://mem.gob.gt/proteccion-radiologica-dpsr/
2400;Ministerio de Energía y Minas -MEM-;Dictamen de evaluación de radiaciones no ionizantes;Territorio, Vivienda e Infraestructura;La Dirección General de Energía -DGE- otorga resolución de aprobación del dictamen de evaluación de radiaciones no ionizantes.;https://mem.gob.gt/proteccion-radiologica-dpsr/
2402;Ministerio de Energía y Minas -MEM-;Cambio de registro de operación;Territorio, Vivienda e Infraestructura;Licencias que permite el cambio de propietario para que las instalaciones, unidades o equipos, para refinar, transformar, almacenar, transportar, expender petróleo, productos petroleros, gas natural y otras actividades conexas a las mismas, puedan operarse por personas diferentes a las propietarias.;https://mem.gob.gt/que-hacemos/hidrocarburos/servicios-hidrocarburos/requisitos/
2403;Ministerio de Energía y Minas -MEM-;Licencia de calibración de tanques estacionarios;Territorio, Vivienda e Infraestructura;Se otorga licencia de calibración de tanques estacionarios a la persona individual o jurídica interesada en efectuar operaciones de calibración volumétrica de tanques estacionarios de almacenamiento de petróleo y productos petroleros, a fin de emitir certificaciones de la calibración.;https://mem.gob.gt/calibracion-2/
2404;Ministerio de Energía y Minas -MEM-;Licencia de calibración de equipo de despacho;Territorio, Vivienda e Infraestructura;Se otorga licencia de calibración de equipo de despacho a la persona individual o jurídica interesada en efectuar operaciones de calibración de equipo de despacho o surtidores, de petróleo y productos petroleros, a fin de emitir certificaciones de la calibración.;https://mem.gob.gt/calibracion-2/
2405;Ministerio de Energía y Minas -MEM-;Licencia de calibración de autotanques;Territorio, Vivienda e Infraestructura;Se otorga licencia de calibración de autotanques a la persona individual o jurídica interesada en efectuar operaciones de calibración volumétrica de autotanques para el transporte de petróleo y productos petroleros, a fin de emitir certificaciones de calibración.;https://mem.gob.gt/calibracion-2/
2406;Ministerio de Energía y Minas -MEM-;Licencias de importación, exportación, fabricación, o reparación de cilindros portátiles y tanques para envasar gas licuado de petróleo (GLP);Territorio, Vivienda e Infraestructura;Estas licencias se otorgan a personas individuales o jurídicas, interesadas en efectuar actividades de importación, exportación, fabricación o reparación de cilindros metálicos portátiles y tanques para envasar GLP.;https://mem.gob.gt/glp/
2407;Ministerio de Energía y Minas -MEM-;Licencia de marchamos;Territorio, Vivienda e Infraestructura;Se otorga licencia para la instalación de marchamos a toda persona individual o jurídica, con el propósito de que las válvulas de carga y descarga de los cilindros metálicos portátiles para envasar GLP cuenten con los marchamos respectivos.;https://mem.gob.gt/que-hacemos/hidrocarburos/servicios-hidrocarburos/requisitos/
2451;Ministerio de Energía y Minas -MEM-;Calificación y aplicación de incentivos fiscales para proyectos que utilizan recursos energéticos renovables -geotérmica-;Territorio, Vivienda e Infraestructura;Es el procedimiento que se realiza para obtener la calificación de proyectos de energía renovable, y proporciona la facultad de solicitar incentivos fiscales ante la Superintendencia de Administración Tributaria -SAT-.;https://mem.gob.gt/energias-renovables/
2456;Ministerio de Energía y Minas -MEM-;Licencia para encargado de protección radiológica -EPR-;Territorio, Vivienda e Infraestructura;La licencia es el permiso escrito, otorgado por la Dirección General de Energía -DGE- a la persona tecnicamente competente en cuestiones de protección radiológica.;https://mem.gob.gt/proteccion-radiologica-dpsr/
2458;Ministerio de Energía y Minas -MEM-;Modificación de licencias de operación de instalaciones, práctica tipo I y práctica tipo II;Territorio, Vivienda e Infraestructura;La licencia es el permiso escrito, otorgado por la Dirección General de Energía -DGE-, para hacer modificaciones a las practicas o fuentes y equipos asociados que tenga autorizados.;https://mem.gob.gt/proteccion-radiologica-dpsr/
2465;Ministerio de Energía y Minas -MEM-;Imposición de servidumbres en bienes de dominio público y privado;Medio Ambiente;Resolución que otorga el Ministerio de Energía y Minas para declarar procedente la servidumbre legal de utilidad pública.;https://mem.gob.gt/desarrollo-energetico/
2544;Ministerio de Energía y Minas -MEM-;Licencia de operación de plantas de refinación o transformación;Territorio, Vivienda e Infraestructura;Se otorga una licencia de operación de planta de refinación o transformación a toda persona individual o jurídica, a fin de autorizar la operación de instalaciones para refinar petróleo crudo y petróleo reconstituido, así como para transformar otros productos petroleros, previamente autorizadas con licencia de instalación.;https://mem.gob.gt/wp-content/uploads/2021/06/01-Operacion-de-refinerias-y-plantas-de-transformaci%C3%B3on.pdf
2545;Ministerio de Energía y Minas -MEM-;Licencia de operación depósitos para consumo propio A;Territorio, Vivienda e Infraestructura;Se otorga una licencia de operación de tanques de almacenamiento para consumo propio a toda persona individual o jurídica, con el propósito de operar tanques de productos petroleros para su consumo propio, previamente autorizada con licencia de instalación.;https://mem.gob.gt/wp-content/uploads/2021/11/LICENCIA-DE-OPERACIoN-DE-DEPoSITO-DE-ALMACENAMIENTO-CATEGORIA-A-05112021.pdf
1487;Ministerio de Finanzas Públicas -MINFIN-;Solicitud de Actualización de Domicilio;Trabajo;La modificación o Actualización de Domicilio es realizada a solicitud del pensionado del Estado,  quien haya cambiado de lugar de residencia al que fue consignado en el Acuerdo de autorización de pensión, así mismo tener registros de datos actualizados.;https://atencionvirtual.minfin.gob.gt/
1488;Ministerio de Finanzas Públicas -MINFIN-;Solicitud de Suspensión, Activación y Autorización de Pago por Reingreso al Servicio;Trabajo;"Persona que es pensionada y desempeña algún cargo o empleo en organismos del Estado, entidades descentralizadas o autónomas o reingresa al servicio público, se procede a la suspensión de la pensión; y si el pensionado solicita el pago de Bono 1";https://atencionvirtual.minfin.gob.gt/
1489;Ministerio de Finanzas Públicas -MINFIN-;Solicitud de Suspensión de Pago por Fallecimiento;Trabajo;Se extingue la pensión derivado del fallecimiento del pensionado;https://atencionvirtual.minfin.gob.gt/
1490;Ministerio de Finanzas Públicas -MINFIN-;Solicitud de Cálculo de Reintegros;Trabajo;Presentación de documentos de soporte para identificar período y monto por cobro indebido de la pensión, fallecimiento, reingreso al sector público o reinstalación, renuncia de una pensión por otra y suspensiones de ONSEC por existir beneficiarios.;https://atencionvirtual.minfin.gob.gt/
1491;Ministerio de Finanzas Públicas -MINFIN-;Solicitud para Autorización de Pago de Gastos Funerales y otros de Pensionados del Estado;Trabajo;Inventario de cuenta registrada en Tesorería Nacional, estar solvente y cumplir con requisitos para pago;https://atencionvirtual.minfin.gob.gt/
1492;Ministerio de Finanzas Públicas -MINFIN-;Certificación de Carencia de Bienes Inmuebles;Trabajo;Es el documento oficial emitido por el Ministerio de Finanzas Públicas a través de la Dirección General de Catastro y Avalúo de Bienes Inmuebles (DICABI), en el que se hace constar que una persona física NO POSEE BIENES INMUEBLES INSCRITOS EN EL DICABI.;https://atencionvirtual.minfin.gob.gt/
1493;Ministerio de Finanzas Públicas -MINFIN-;Certificación de Matrícula Fiscal;Trabajo;Es el documento oficial emitido por el Ministerio de Finanzas Públicas a través de la Dirección General de Catastro y Avalúo de Bienes Inmuebles (DICABI), en el que se hace constar en forma certificada, que un bien inmueble registrado o no en el DICABI.;https://atencionvirtual.minfin.gob.gt/
1494;Ministerio de Finanzas Públicas -MINFIN-;Registro de Cuentas de Depósitos Monetarios (Q) en SICOIN Gobierno Central para Pago a Proveedores, y Otros Beneficiarios del Estado;Trabajo;Actividad relacionada con el registro en el Sistema de Contabilidad Integrada -SICOIN- de Cuentas de Depósitos Monetarios de las Entidades del Gobierno Central y sus respectivos beneficiarios de pago, las cuales han sido previamente aperturadas en BANCO.;https://www.minfin.gob.gt/index.php/servicios-y-tramites/formularios
1495;Ministerio de Finanzas Públicas -MINFIN-;Solicitud en Línea de Registro de Cuentas de Depósitos Monetarios en Quetzales de las Entidades del Gobierno Central y Sus Respectivos Beneficiarios de Pago;Trabajo;Actividad relacionada con el registro en línea de cuentas de depósitos monetarios de las Entidades del Gobierno Central y sus respectivos beneficiarios de pago en el Sistema de Contabilidad Integrada -SICOIN-, las cuales han sido previamente aperturadas.;https://www.minfin.gob.gt/index.php/servicios-y-tramites/2servicios-en-linea
1496;Ministerio de Finanzas Públicas -MINFIN-;Generación de Constancia de Registro de Cuenta;Trabajo;Generar  constancia de inventario de cuentas de personas individuales y jurídicas, que poseen una cuenta monetaria registrada en el Sistema de Contabilidad Integrada -SICOIN-;https://atencionvirtual.minfin.gob.gt/
2709;Ministerio de Finanzas Públicas -MINFIN-;Certificación de Descuento Judiciales;Trabajo;Formulario Único para Gestión de Certificación de Embargos Judiciales;https://atencionvirtual.minfin.gob.gt/
2713;Ministerio de Finanzas Públicas -MINFIN-;Generación de Constancia de Pago de Clases Pasivas;Trabajo;Constancia de Pago de Clases Pasivas;https://atencionvirtual.minfin.gob.gt/
2673;Ministerio de Gobernación -MINGOB-;Solicitud de copia simple del Diario de Centro América;Inscripciones y Registros;Solicitud para la obtención De Fotocopias Simples del Diario de Centro América;servicios.dca.gob.gt
2674;Ministerio de Gobernación -MINGOB-;Solicitud de copia certificada del Diario de Centro América;Inscripciones y Registros;Solicitudes para la obtención de Fotocopias Certificadas del Diario de Centro America;servicios.dca.gob.gt
2675;Ministerio de Gobernación -MINGOB-;Suscripciones al Diario de Centro America;Inscripciones y Registros;Suscripción Al Diario De Centro América;servicios.dca.gob.gt
2676;Ministerio de Gobernación -MINGOB-;Solicitud de publicaciones legales del Diario de Centro América;Inscripciones y Registros;Tramite en el cual se puede brindar información correspondiente a: Edictos, Acuerdos Ministeriales, Acuerdos Gubernativos, Decretos, Resoluciones,  Actas, Balances Generales, Estados De Resultados, Subastas, Avisos,  Licitaciones, Convocatorias;servicios.dca.gob.gt
2677;Ministerio de Gobernación -MINGOB-;Solicitud de publicaciones exoneradas del Diario de Centro América;Inscripciones y Registros;Tramite en el cual, se pueden publicar documentos sin costo alguno, siempre y cuando cumplan con los requisitos establecidos por el Diario de Centro America;servicios.dca.gob.gt
2678;Ministerio de Gobernación -MINGOB-;Solicitud de inserción de documentos del Diario de Centro América;Inscripciones y Registros;Inserción de documentos relativos a propaganda comercial o publicidad dentro del Diario de Centro América;servicios.dca.gob.gt
2679;Ministerio de Gobernación -MINGOB-;Solicitud de impresión de documentos del Diario de Centro América;Inscripciones y Registros;Solicitid de impresión por parte del Diario de Centro América, de documentos diversos como: libros,  folletos, revistas,  acordeones, volantes, afiches, tarjetas para toda ocasión, block de notas, sobres, hojas membretadas, carpetas, etc.  así ta;servicios.dca.gob.gt
2680;Ministerio de Gobernación -MINGOB-;Venta De Ejemplares del Diario de Centro America;Inscripciones y Registros;Solicitud de venta de ejemplares del Diario de Centro América;servicios.dca.gob.gt
2681;Ministerio de Gobernación -MINGOB-;Venta De Libros de Diario de Centro America;Inscripciones y Registros;Solicitud de venta de libros y talonarios del Diario de Centro America;servicios.dca.gob.gt
2703;Ministerio de Gobernación -MINGOB-;Solicitud de Inscripción de Personas Jurídicas;Inscripciones y Registros;"Con este tipo de trámite puede realizar las siguientes solicitudes:
• Solicitud de Inscripción de Iglesia.
• Solicitud de Inscripción de Fundación.
• Solicitud de Inscripción de Sociedad Civil.
• Solicitud de Inscripción de Asociaciones";https://mingob.gob.gt/mingobsites/repeju/wp-content/uploads/sites/2/2022/07/FORMULARIO-SOLICITUD-DE-INSCRIPCION-DE-PERSONAS-JURIDICAS-NUEVAS.pdf
2704;Ministerio de Gobernación -MINGOB-;Solicitud de Inscripciones Generales;Inscripciones y Registros;"Con este tipo de trámite puede realizar las siguientes solicitudes:
• Solicitud de Inscripción de Mandato Legal.
• Solicitud de Inscripción de Revocatoria de Mandato.
• Solicitud de Inscripción de Modificación.
• Solicitud de Inscripció";https://mingob.gob.gt/mingobsites/repeju/wp-content/uploads/sites/2/2022/07/Formulario-de-Inscripciones-Genereales.pdf
2705;Ministerio de Gobernación -MINGOB-;Solicitud de Certificación y/o Habilitación de Libros;Inscripciones y Registros;"Con este tipo de trámite puede realizar las siguientes solicitudes:
•Razón de la inscripción de la entidad.
•Razón de la inscripción de modificación.
•Escritura o estatutos de entidad.
•Escritura de modificaciones.
•Razón de la inscr";"https://mingob.gob.gt/mingobsites/repeju/wp-content/uploads/sites/2/2022/07/Formulario-de-Solicitud-de-Certificacion-1.pdf

https://mingob.gob.gt/mingobsites/repeju/wp-content/uploads/sites/2/2022/08/Formulario-de-Solicitud-de-Habilitacion-de-Libros."
2706;Ministerio de Gobernación -MINGOB-;Solicitud de Actualización y/o Inscripción de Nombramiento de Junta Directiva de ONG Nacional o Extranjera;Inscripciones y Registros;"Con este tipo de trámite puede realizar las siguientes solicitudes:
• Solicitud de Inscripción del Nombramientos del Representante Legal y Junta Directiva de la Organización No Gubernamental Nacional.
• Solicitud de Inscripción del Nombramien";https://mingob.gob.gt/mingobsites/repeju/wp-content/uploads/sites/2/2022/08/FORMULARIO-DE-SOLICITUD-DE-INSCRIPCION-DE-REPRESENTANTE-LEGAL-Y-JUNTA-DIRECTIVA-DE-ONG.pdf
2707;Ministerio de Gobernación -MINGOB-;Solicitud de Inscripción ONG Nacional o Extranjera;Inscripciones y Registros;"Con este tipo de trámite puede realizar las siguientes solicitudes:
• Solicitud de Inscripción de Organización No Gubernamental Nacional.
• Solicitud de Inscripción de Organización No Gubernamental Extranjera.";https://mingob.gob.gt/mingobsites/repeju/wp-content/uploads/sites/2/2022/07/FORMULARIO-INSCRIPCION-ONG-NACIONAL-Y-EXTRANJERA.pdf
3082;Ministerio de Gobernación -MINGOB-;Solicitud de ingreso de Automotores a Centros de Detencion;Comunicaciones y Transporte;Proporcionar a los ciudadanos una herramienta tecnológica en cuanto a las solicitudes de ingreso de Automotores a los Centros de Detencion.;"Ley para la Simplificación de Requisitos y Trámites Administrativos, Artículo; 23,25,28,29,31,32 y 35.   y Decreto No. 47-2008, Ley para el Reconocimiento de las Comunicaciones y Firmas Electrónicas."
3083;Ministerio de Gobernación -MINGOB-;Solicitud de Constancias Laborales;Trabajo;Proporcionar a los usuarios una herramienta tecnológica para solicitar Constancias Laborales por medio de formulario electrónico.;"Ley para la Simplificación de Requisitos y Trámites Administrativos, Artículo; 23,25,28,29,31,32 y 35.   y Decreto No. 47-2008, Ley para el Reconocimiento de las Comunicaciones y Firmas Electrónicas."
3084;Ministerio de Gobernación -MINGOB-;Tramite Unifiacado de Liberades Anticipadas;Inscripciones y Registros;Proporcionar a los usuarios una herramienta tecnológica para solicitar el Tramite Unificado de Informes para Libertades Anticipadas por medio de formulario electrónico.;"Ley para la Simplificación de Requisitos y Trámites Administrativos, Artículo; 23,25,28,29,31,32 y 35"
3085;Ministerio de Gobernación -MINGOB-;Solicitud de ingreso de Proveedores a Centros de Detencion;Economía;Proporcionar a los ciudadanos una herramienta tecnológica de solicitud de ingreso de proveedor a los Centros de Detencion.;"Ley para la Simplificación de Requisitos y Trámites Administrativos, Artículo; 23,25,28,29,31,32 y 35.   y Decreto No. 47-2008, Ley para el Reconocimiento de las Comunicaciones y Firmas Electrónicas."
3086;Ministerio de Gobernación -MINGOB-;Atención de Solicitudes Electrónicas;Inscripciones y Registros;brindar la informacion solicitada a las diferentes fiscalias del Ministerio Publico, Policia Nacional Civil, Defensa Publica Penal, Procuraduria de los Derechos Humanos, Embajas, la PGN, y abogados particulares y las distintas unidades que conforman ;"Ley para la Simplificación de Requisitos y Trámites Administrativos, Artículo; 23,25,28,29,31,32 y 35.   y Decreto No. 47-2008, Ley para el Reconocimiento de las Comunicaciones y Firmas Electrónicas."
3087;Ministerio de Gobernación -MINGOB-;Generación de Estadísticas Académicas en Base a los Registros y Control Académico.;Inscripciones y Registros;Contar con una plataforma tecnológica para generar  estadísticas académicas de los empleados que han participado en las Capacitaciones, talleres,  Conferencias, cursos y Diplomados;"Ley para la Simplificación de Requisitos y Trámites Administrativos, Artículo; 23,25,28,29,31,32 y 35.   y Decreto No. 47-2008, Ley para el Reconocimiento de las Comunicaciones y Firmas Electrónicas."
3088;Ministerio de Gobernación -MINGOB-;Elaboración y Emisión de Certificaciones Académicas;Inscripciones y Registros;Proporcionar una plataforma a los empleados públicos, donde solicitaran sus certificaciones académicas por medio de un formulario electronico.;"Ley para la Simplificación de Requisitos y Trámites Administrativos, Artículo; 23,25,28,29,31,32 y 35.   y Decreto No. 47-2008, Ley para el Reconocimiento de las Comunicaciones y Firmas Electrónicas."
3641;Ministerio de Gobernación -MINGOB-;Tramite Unificado de Informes para Libertades Anticipadas;Inscripciones y Registros;Tramite por el cual, se puede solicitar información acerca de informes de libertades anticipadas;https://dgsp.gob.gt/
3646;Ministerio de Gobernación -MINGOB-;Solicitud de Constancias de Novedad (constancias de nombre);Inscripciones y Registros;Documento que permite determinar que no existe otra de igual o similar nombre y/o denominación, lo cual permite ejercer mejor control sobre entidades con/sin fines lucrativos en los registros que obran en el Ministerio de Gobernación en el trámite;www.mingob.gob.gt
3663;Ministerio de Gobernación -MINGOB-;Solicitud de Instrumento Público Autorizado ante la Escribanía de Cámara y de Gobierno.;Inscripciones y Registros;Proceso por el cual el interesado puede solicitar cita, para la información pública por parte de Escribanía de Cámara y de Gobierno;www.mingob.gob.gt
3668;Ministerio de Gobernación -MINGOB-;Programa de Prevención y Erradicación de la Violencia Intrafamiliar -PROPEVI-;Inscripciones y Registros;Pre inscripción al Programa de Prevención y Erradicación de violencia Intrafamiliar.;www.upcv.gob.gt
3750;Ministerio de Gobernación -MINGOB-;Autorización de acreditación de directores e instructores de centros de capacitación a través de modalidad virtual;Mediación y Diálogo;Tramite por el cual los Instructores y Directores cuenten con la debida capacitación que los acredite como instructores y directores;https://digessp.gob.gt/formulario-tramites/
3752;Ministerio de Gobernación -MINGOB-;Autorización de acreditación de agentes de seguridad privada en relación de dependencia a través de modalidad virtual;Mediación y Diálogo;Que los Instructores y Directores en relación de dependencia cuenten con la autorización de acreditación correspondiente;https://digessp.gob.gt/formulario-tramites/
3753;Ministerio de Gobernación -MINGOB-;Autorización de Acreditación de Escolta Privado a título personal a través de modalidad virtual;Mediación y Diálogo;Trámites que pueden realizar los agentes, escoltas e instructores de dependencia para la respectiva autorización de acreditación.;https://digessp.gob.gt/formulario-tramites/
3754;Ministerio de Gobernación -MINGOB-;Autorización de licencia de operación para persona individual.;Inscripciones y Registros;Tramite para la autorización de licencia vencida  a personas jurídicas.;https://digessp.gob.gt/formulario-tramites/
3760;Ministerio de Gobernación -MINGOB-;Autorización de licencia de operación para personas jurídicas nuevas, en adecuación y licencia de operación adicional.;Inscripciones y Registros;Autorizar la renovación de licencia vencida a personas jurídicas;https://digessp.gob.gt/formulario-tramites/
3779;Ministerio de Gobernación -MINGOB-;Devolución de vehículos por falta de tarjeta de circulación;Comunicaciones y Transporte;Esta solicitud la realizan los propietarios de vehículos por circular sin porta la tarjeta de circulación o fotocopia autenticada de la misma.;https://bit.ly/3vrI5Zg
3781;Ministerio de Gobernación -MINGOB-;Prórroga de certificado de aprobación de examen teórico práctico de menor de edad;Comunicaciones y Transporte;Extensión de la vigencia del certificado de aprobación de examen teórico-practico;https://bit.ly/3vrI5Zg
3782;Ministerio de Gobernación -MINGOB-;Registro de oftalmólogos, licenciados  en optometría, técnicos en optometría y técnico refraccionista;Comunicaciones y Transporte;El Departamento aprueba a los profesionales y técnicos que cumpliendo requisitos son autorizados para emitir exámenes de la vista, agudeza, visual;https://bit.ly/3vrI5Zg
3783;Ministerio de Gobernación -MINGOB-;Control de oftalmólogos, licencias  en optometría, técnicos en optometría y técnico refraccionistas;Comunicaciones y Transporte;El Departamento aprueba a los profesionales y técnicos que cumpliendo requisitos son autorizados para emitir exámenes de la vista, agudeza, visual;https://bit.ly/3vrI5Zg
3784;Ministerio de Gobernación -MINGOB-;Autorización de Cecoves;Comunicaciones y Transporte;Es una undiad especial dentro de la estructura del Departamento de Tránsito, cunado un Escuela de Aprendizaje de Tránsito esta debidamente autorizada y registrada  debera ser integrada a eun CECOVE para poder realizar el ejercicio de sus funciones,  pudiendo solicitar la escuela de aprendizaje de tránsito, , hacer la solicitud de autorización   y ubicación  del  CECOVE.;https://bit.ly/3vrI5Zg
3785;Ministerio de Gobernación -MINGOB-;Modificación al registro de conductores por cambio de nombre;Inscripciones y Registros;Actualización de nombre del usuario por Diligencias voluntarias de cambio de nombre;https://bit.ly/3vrI5Zg
3786;Ministerio de Gobernación -MINGOB-;Modificación al registro de conductores por identificación de persona;Comunicaciones y Transporte;Actualización de datos del usuario por Diligencias de Identificación de Persona;https://bit.ly/3vrI5Zg
3787;Ministerio de Gobernación -MINGOB-;Modificación al registro de conductores por corrección en fecha de nacimiento;Comunicaciones y Transporte;Actualización de datos del usuario por error en la fecha de nacimiento.;https://bit.ly/3vrI5Zg
3788;Ministerio de Gobernación -MINGOB-;Modificación al registro de conductores por corrección de nombre;Comunicaciones y Transporte;Actualización en el nombre del usuario por error municipal o de la entidad emisora de licencias al consignar el nombre;https://bit.ly/3vrI5Zg
3789;Ministerio de Gobernación -MINGOB-;Modificación al registro de conductores por cambio de código único de identificación -CUI-;Comunicaciones y Transporte;Actualización del CUI del usuario;https://bit.ly/3vrI5Zg
3790;Ministerio de Gobernación -MINGOB-;Modificación al registro de conductores por reconocimiento de padre;Comunicaciones y Transporte;Actualización de datos del usuario por Diligencias de Reconocimiento de hijo.;https://bit.ly/3vrI5Zg
3791;Ministerio de Gobernación -MINGOB-;Modificación al registro de conductores por adopción;Comunicaciones y Transporte;Actualización de datos del usuario por motivo de adopción.;https://bit.ly/3vrI5Zg
3792;Ministerio de Gobernación -MINGOB-;Modificación al registro de conductores por cancelación de partida de nacimiento;Comunicaciones y Transporte;El usuario solicita al Jefe del Departamento de Tránsito cambio en el registro respectivo;https://bit.ly/3vrI5Zg
3793;Ministerio de Gobernación -MINGOB-;Modificación al registro de conductores por cancelación de asiento de cédula de vecindad;Comunicaciones y Transporte;El usuario solicita al Jefe del Departamento de Tránsito cambio en el registro respectivo;https://bit.ly/3vrI5Zg
3794;Ministerio de Gobernación -MINGOB-;Modificación al registro por validación de número de registro de cédula de vecindad;Comunicaciones y Transporte;El usuario solicita al Jefe del Departamento de Tránsito cambio  en el registro respectivo;https://bit.ly/3vrI5Zg
3795;Ministerio de Gobernación -MINGOB-;Prórroga de certificados de aprobación de examen teórico práctico;Comunicaciones y Transporte;Extensión de la vigencia del certificado de aprobación de examen teórico-practico;https://bit.ly/3vrI5Zg
3796;Ministerio de Gobernación -MINGOB-;Alteración de documentos;Comunicaciones y Transporte;El ciudadano solicita que se resuelva su situación jurídica por discrepancia en la fecha de nacimiento al expedirse la licencia o por una alteración en la misma.;https://bit.ly/3vrI5Zg
3797;Ministerio de Gobernación -MINGOB-;Liberación de licencias de conducir;Comunicaciones y Transporte;El ciudadano solicita que se libere el bloqueo que obra en su licencia en virtud de que se impulso una denuncia en si contra por la comisión de un posible hecho ilícito.;https://bit.ly/3vrI5Zg
3798;Ministerio de Gobernación -MINGOB-;Exoneración de multas por no renovar licencia de conducir en el plazo establecido por estar fuera del país;Comunicaciones y Transporte;El usuario solicita la exoneracion de la multa;https://bit.ly/3vrI5Zg
3799;Ministerio de Gobernación -MINGOB-;Exoneración de multas por no renovar licencias de conducir en el plazo establecido por enfermedad;Comunicaciones y Transporte;El usuario solicita la exoneracion de la multa;https://bit.ly/3vrI5Zg
3800;Ministerio de Gobernación -MINGOB-;Exoneración de multas por no renovar licencia de conducir en el plazo establecido por prisión;Comunicaciones y Transporte;El usuario solicita la exoneración de la multa;https://bit.ly/3vrI5Zg
3801;Ministerio de Gobernación -MINGOB-;Homologación de licencias de conducir;Comunicaciones y Transporte;Equiparación de una licencia otorgada por un gobierno extranjero a una licencia nacional  para quienes cuenten con presidencia permanente en el país;https://bit.ly/3vrI5Zg
3802;Ministerio de Gobernación -MINGOB-;Desacuerdo de boletas de aviso de requerimientos de pago y citación por oposición;Comunicaciones y Transporte;El ciudadano solicita la certificación de la licencia al Departamento de Tránsito ya que le será de utilidad como requisito para obtener licencia de manejo de vehículo;https://bit.ly/3vrI5Zg
3803;Ministerio de Gobernación -MINGOB-;Desacuerdo de boletas de avisos y requerimientos de pago por prescripción;Comunicaciones y Transporte;El ciudadano solicita la certificación de la licencia al Departamento de Tránsito ya que le será de utilidad como requisito para obtener licencia de manejo de vehículo;https://bit.ly/3vrI5Zg
3804;Ministerio de Gobernación -MINGOB-;Salvoconductos;Comunicaciones y Transporte;Institucion solicita poder circualr sin distintivos el vehiculos por estar en tramite en Sat;https://bit.ly/3vrI5Zg
3805;Ministerio de Gobernación -MINGOB-;Inactivación de licencia de conducir;Comunicaciones y Transporte;El usuario solicita la inactivación de su licencia de conducir;https://bit.ly/3vrI5Zg
3806;Ministerio de Gobernación -MINGOB-;Activación de licencia de conducir;Comunicaciones y Transporte;El usuario solicita la activación de su licencia de conducir;https://bit.ly/3vrI5Zg
3807;Ministerio de Gobernación -MINGOB-;Cancelación de licencia de conducir;Comunicaciones y Transporte;El usuario solicita la cancelacion definitiva de la licencia de conducir en caso de tener varias indicar cual es la que desea cancelar;https://bit.ly/3vrI5Zg
3808;Ministerio de Gobernación -MINGOB-;Cancelación de licencia de persona fallecida;Comunicaciones y Transporte;se una modificacion que se realiza a la licencia, la realizan los familiares para que aparezca cancelada en el registro de licencias;https://bit.ly/3vrI5Zg
3809;Ministerio de Gobernación -MINGOB-;Solvencia de remisión de licencias;Comunicaciones y Transporte;Se emite un certificado que acredite al usuario que no cuenta con ninguna multa correspondiente.;https://bit.ly/3vrI5Zg
3810;Ministerio de Gobernación -MINGOB-;Solvencia de remisión de vehículos;Comunicaciones y Transporte;Se emite un certificado que acredite al usuario que no cuenta con ninguna multa correspondiente.;https://bit.ly/3vrI5Zg
3811;Ministerio de Gobernación -MINGOB-;Solvencia de remisión de vehículos;Comunicaciones y Transporte;Se emite un certificado que acredite al usuario que no cuenta con ninguna multa correspondiente.;https://bit.ly/3vrI5Zg
3812;Ministerio de Gobernación -MINGOB-;Solvencia de remisión solicitada por empresas de sus vehículos;Comunicaciones y Transporte;Se emite un certificado que acredite al usuario que no cuenta con ninguna multa correspondiente.;https://bit.ly/3vrI5Zg
